Entrada,Fecha Entrada,En proceso,Salida,Fecha Salida
4857544311ED61AC,08-jul-25,485754432FA493AD,48575443AADA1CAA,26/05/2025
4857544311F605AC,08-jul-25,485754432FAB42AD,485754431D2CA1AA,26/05/2025
4857544311F853AC,08-jul-25,485754432FAC1AAD,4857544308D9E0AA,26/05/2025
4857544311F930AC,08-jul-25,485754432FAC1BAD,48575443E8ACC9AB,26/05/2025
4857544313AFF7AC,08-jul-25,485754438EF8DCAD,48575443A32F5AAA,26/05/2025
4857544313B691AC,08-jul-25,485754438F0399AD,485754438EF91DAD,26/05/2025
4857544313C13DAC,08-jul-25,485754438F0872AD,48575443E0990EAA,26/05/2025
4857544313D75EAD,08-jul-25,485754430C71D6AA,48575443B81592AA,26/05/2025
4857544313D7DDAD,08-jul-25,485754430C74B4AA,48575443A3BB67AA,26/05/2025
485754431EDAC9AA,08-jul-25,485754430E3ECBAA,48575443E75055AA,26/05/2025
485754431EDAE5AA,08-jul-25,485754430E43E5AA,48575443AB11EEAA,26/05/2025
485754431EDDD2AA,08-jul-25,485754430E4416AA,485754431BCF50AA,26/05/2025
485754431EDEA9AA,08-jul-25,485754430E4736AA,48575443A2354FAA,26/05/2025
485754431EE1C3AA,08-jul-25,485754430E4841AA,48575443B72BE5AA,26/05/2025
485754431EE2A1AA,08-jul-25,485754431F1D51AA,485754430E5909AA,26/05/2025
485754431EE2A9AA,08-jul-25,48575443A1C9F0AA,48575443B7CC4CAA,26/05/2025
485754431EE345AA,08-jul-25,48575443A1CA31AA,485754437908AFAD,26/05/2025
485754431EE40DAA,08-jul-25,485754430E4D1CAA,48575443825781AD,26/05/2025
485754431EE65AAA,08-jul-25,485754430E5473AA,48575443A3F680AA,26/05/2025
485754431EE774AA,08-jul-25,485754430E55DEAA,48575443E98820AB,26/05/2025
485754438EBD48AD,08-jul-25,485754431EF4C5AA,485754430A7E60AA,26/05/2025
485754438EBE07AD,08-jul-25,485754431EFAE5AA,485754431BF1FBAA,26/05/2025
485754438EBECDAD,08-jul-25,485754431EFB7CAA,4857544348A141AD,26/05/2025
485754438EC0A3AD,08-jul-25,485754431EFE85AA,48575443EE26CBAB,26/05/2025
485754438EC1CFAD,08-jul-25,485754431F003BAA,48575443B01431AB,26/05/2025
485754438EC350AD,08-jul-25,485754431F0144AA,48575443B7074FAA,26/05/2025
485754438EC380AD,08-jul-25,485754438EEBC1AD,485754431D09FEAA,26/05/2025
485754438EC449AD,08-jul-25,485754430E5DC5AA,48575443FD4B53AB,26/05/2025
485754438EC7F6AD,08-jul-25,485754430E5E4BAA,485754431EEB06AA,26/05/2025
485754438EC8C5AD,08-jul-25,485754430E617FAA,48575443A35061AA,26/05/2025
485754438ECA03AD,08-jul-25,485754430E61E2AA,485754430E6B89AA,26/05/2025
485754430A91AEAA,08-jul-25,485754430E62DAAA,485754431CF1D7AA,26/05/2025
485754430A9239AA,08-jul-25,485754430E6942AA,485754430E6554AA,26/05/2025
485754430AF706AA,08-jul-25,485754431F192FAA,48575443B8B5EFAA,26/05/2025
485754430AFBA1AA,08-jul-25,485754438F09CCAD,48575443E98683AB,26/05/2025
485754430AFBC7AA,08-jul-25,485754438F0C30AD,48575443F851C7AB,26/05/2025
485754430AFC31AA,08-jul-25,485754439F2054AA,48575443FD4877AB,26/05/2025
485754430B0288AA,08-jul-25,485754431BB38DAA,48575443B95AD7AA,26/05/2025
485754430B0C24AA,08-jul-25,485754431BBD0FAA,48575443E09A40AA,26/05/2025
485754430B0E08AA,08-jul-25,48575443821967AD,48575443A241C4AA,26/05/2025
485754430B0EF2AA,08-jul-25,485754438220E0AD,48575443EE2255AB,26/05/2025
485754430B11D8AA,08-jul-25,48575443823D87AD,485754431F1B53AA,26/05/2025
485754430E6F2CAA,08-jul-25,48575443A1E9C7AA,48575443A249E0AA,26/05/2025
485754430E6F8CAA,08-jul-25,48575443A1F11CAA,48575443B7AABDAA,26/05/2025
485754430E6FB3AA,08-jul-25,4857544315126FAC,485754431CF56EAA,26/05/2025
485754430E74B6AA,08-jul-25,485754431512BDAC,48575443A3E1EAAA,26/05/2025
485754430E7F3AAA,08-jul-25,4857544384D3BEAA,48575443E78C1CAA,26/05/2025
485754430E85CCAA,08-jul-25,4857544384DB07AA,48575443B80B1CAA,26/05/2025
485754430E8A96AA,08-jul-25,4857544384DBC8AA,48575443E40A7FAD,26/05/2025
485754430E8B62AA,08-jul-25,4857544384E349AA,48575443824F28AD,26/05/2025
485754430EC3D8AA,08-jul-25,48575443B00B91AB,4857544313BA25AC,26/05/2025
485754430EC48FAA,08-jul-25,48575443B0151DAB,48575443A3CD97AA,26/05/2025
485754430EC690AA,08-jul-25,48575443B0229AAB,48575443E904DEAB,26/05/2025
485754431CF2E2AA,08-jul-25,48575443B0A331AC,485754431ED0ACAA,26/05/2025
485754431CF4A1AA,08-jul-25,48575443B0A41DAC,48575443B1FA98AD,26/05/2025
485754431CF5DEAA,08-jul-25,48575443B0A455AC,48575443792943AD,26/05/2025
485754431CF673AA,08-jul-25,48575443B0A6C7AC,48575443A3F289AA,26/05/2025
485754431CF698AA,08-jul-25,48575443B0AE5EAC,48575443B79908AA,26/05/2025
485754431CFAA2AA,08-jul-25,48575443B0AF47AB,48575443DEB807AA,26/05/2025
485754431CFAAAAC,08-jul-25,48575443B0B10CAC,48575443B01B6BAB,26/05/2025
485754431CFBBFAA,08-jul-25,48575443B0B146AC,485754431BBD2CAA,26/05/2025
485754431CFC95AA,08-jul-25,48575443B0B1A7AC,48575443140041AC,26/05/2025
485754431CFCCDAA,08-jul-25,48575443B0B3E6AB,485754431EE7A7AA,26/05/2025
485754431CFD32AC,08-jul-25,48575443B0B3F4AC,48575443A3A4BCAA,26/05/2025
48575443824714AD,08-jul-25,48575443B0B4A7AC,485754438222F5AD,26/05/2025
48575443824A1FAD,08-jul-25,48575443B0B4CEAC,48575443840F3AAD,26/05/2025
48575443824A74AD,08-jul-25,48575443B0BD66AC,48575443B73684AA,26/05/2025
485754438250B0AD,08-jul-25,48575443B0BF1AAC,48575443A3ECDBAA,26/05/2025
4857544382527BAD,08-jul-25,48575443B0C048AB,48575443B8B8C7AA,26/05/2025
48575443825637AD,08-jul-25,48575443B0C0BFAC,485754438413D8AD,26/05/2025
4857544382591EAD,08-jul-25,48575443B0C13AAC,48575443AB2F43AA,26/05/2025
48575443825A5CAD,08-jul-25,48575443B0C59BAC,485754430E6757AA,26/05/2025
48575443825C50AD,08-jul-25,48575443B0C667AC,485754430E68A4AA,26/05/2025
48575443825C92AD,08-jul-25,48575443B0C836AC,48575443D21750AB,26/05/2025
